Customer_Id,Gender,Age,City,First_purchase_date,Last_purchase_date,Total_Orders,Preferred_Category,Discount_Used_PCT,Delivery_Days,Ratings
CUST1844,Male,45,Mumbai,11-06-2023,09-09-2024,3,Fragrance,0.05,6.2,3
CUST1845,Male,50,Delhi,04-08-2023,08-01-2024,8,Makeup,0.55,2.4,3.6
CUST1846,Female,58,Delhi,21-09-2023,28-01-2024,4,Skincare,0.15,6.4,4.1
CUST1847,Female,30,Bangalore,20-09-2023,20-11-2024,8,Makeup,0.47,3.3,3.2
CUST1848,Male,42,Mumbai,19-10-2023,06-12-2024,3,Skincare,0.56,5,2.5
CUST1849,Female,59,Hyderabad,01-10-2023,14-02-2024,7,Skincare,0.39,6.7,3.8
CUST1850,Male,53,Pune,03-01-2023,04-04-2024,9,Skincare,0.52,5.4,4
CUST1851,Female,44,Hyderabad,28-01-2023,05-07-2024,4,Makeup,0.46,4.1,4.9
CUST1852,Male,55,Pune,29-05-2023,29-09-2024,8,Makeup,0.25,5.4,4
CUST1853,Male,24,Mumbai,28-01-2023,29-03-2024,3,Skincare,0.57,3.7,3.7
CUST1854,Male,22,Mumbai,06-03-2023,22-04-2024,7,Haircare,0.21,3.4,3.9
CUST1855,Male,48,Mumbai,21-01-2023,22-06-2024,3,Makeup,0.4,7,4.8
CUST1856,Male,40,Delhi,09-09-2023,19-02-2024,7,Fragrance,0.52,5.8,4.6
CUST1857,Male,59,Pune,23-08-2023,05-01-2024,6,Makeup,0.27,5.2,3.3
CUST1858,Female,27,Delhi,15-08-2023,11-10-2024,2,Skincare,0.21,3.8,3.1
CUST1859,Male,49,Delhi,13-01-2023,23-04-2024,3,Haircare,0.32,2.2,3.2
CUST1860,Female,47,Chennai,18-02-2023,09-06-2024,6,Skincare,0.57,2.2,3.8
CUST1861,Male,56,Hyderabad,28-04-2023,17-10-2024,4,Fragrance,0.65,4.8,4.4
CUST1862,Female,48,Hyderabad,23-02-2023,25-04-2024,6,Makeup,0.38,5.8,3.8
CUST1863,Female,35,Bangalore,18-05-2023,25-06-2024,1,Makeup,0.46,4.7,2.7
CUST1864,Female,53,Delhi,22-02-2023,20-04-2024,1,Skincare,0.63,6.2,4.3
CUST1865,Male,19,Pune,13-02-2023,22-05-2024,3,Skincare,0.07,2.2,4.5
CUST1866,Male,31,Chennai,22-02-2023,01-09-2024,8,Fragrance,0.16,3.8,3.2
CUST1867,Female,30,Chennai,15-03-2023,27-04-2024,8,Haircare,0.5,3.2,4.2
CUST1868,Male,46,Hyderabad,15-02-2023,15-03-2024,4,Fragrance,0.58,4.2,3.6
CUST1869,Female,29,Delhi,13-01-2023,12-03-2024,6,Haircare,0.6,2.4,4.7
CUST1870,Male,56,Bangalore,14-06-2023,23-08-2024,8,Makeup,0.29,6.8,4.6
CUST1871,Female,19,Delhi,12-04-2023,12-07-2024,7,Haircare,0.06,3.1,3.8
CUST1872,Female,49,Mumbai,07-10-2023,15-10-2024,7,Haircare,0.31,6.6,4.2
CUST1873,Male,30,Delhi,15-09-2023,19-01-2024,4,Makeup,0.16,4.1,4.7
CUST1874,Female,44,Mumbai,18-05-2023,28-09-2024,9,Makeup,0.2,6.9,3.7
CUST1875,Male,58,Mumbai,12-06-2023,15-11-2024,6,Makeup,0.54,4.8,3.3
CUST1876,Female,34,Bangalore,21-04-2023,23-10-2024,3,Fragrance,0.05,6.7,4.4
CUST1877,Female,57,Pune,12-04-2023,03-09-2024,5,Makeup,0.58,2,3.1
CUST1878,Male,48,Hyderabad,17-01-2023,09-06-2024,5,Skincare,0.3,5.7,3.5
CUST1879,Male,51,Delhi,25-09-2023,02-02-2024,5,Makeup,0.42,6.5,4.7
CUST1880,Male,41,Mumbai,01-07-2023,21-07-2024,8,Makeup,0.06,2.7,4.3
CUST1881,Female,52,Delhi,24-01-2023,28-03-2024,9,Makeup,0.24,2.5,3.5
CUST1882,Male,23,Pune,29-01-2023,28-04-2024,9,Haircare,0.06,4.1,3
CUST1883,Female,36,Hyderabad,20-06-2023,25-07-2024,6,Fragrance,0.67,6.7,3.4
CUST1884,Female,47,Pune,16-08-2023,16-10-2024,6,Makeup,0.57,4.7,3.2
CUST1885,Male,24,Hyderabad,07-07-2023,23-12-2024,9,Fragrance,0.32,4.6,2.9
CUST1886,Male,27,Chennai,18-08-2023,01-11-2024,4,Skincare,0.16,2.7,4.4
CUST1887,Female,58,Hyderabad,29-04-2023,15-10-2024,6,Skincare,0.65,2,3.1
CUST1888,Female,49,Bangalore,05-06-2023,10-12-2024,4,Makeup,0.24,6.1,3.6
CUST1889,Male,51,Pune,29-09-2023,11-10-2024,1,Skincare,0.11,2.4,3.5
CUST1890,Male,45,Mumbai,24-06-2023,04-07-2024,7,Fragrance,0.39,5.2,5
CUST1891,Male,32,Chennai,14-04-2023,06-06-2024,6,Haircare,0.66,6.6,3.5
CUST1892,Male,47,Bangalore,02-04-2023,17-04-2024,9,Makeup,0,3,2.7
CUST1893,Male,54,Delhi,05-07-2023,12-07-2024,7,Skincare,0.17,5.3,2.7
CUST1894,Female,46,Pune,10-10-2023,21-01-2024,7,Fragrance,0.66,2.4,4
CUST1895,Female,39,Mumbai,30-06-2023,27-08-2024,2,Fragrance,0.12,5,4
CUST1896,Female,21,Hyderabad,19-06-2023,14-08-2024,9,Skincare,0.08,2.8,3.5
CUST1897,Female,37,Mumbai,06-07-2023,14-08-2024,9,Fragrance,0.4,5.7,3.6
CUST1898,Male,49,Delhi,24-06-2023,27-12-2024,6,Fragrance,0.6,3.5,2.6
CUST1899,Male,53,Chennai,10-08-2023,17-12-2024,3,Makeup,0.33,4.3,3.8
CUST1900,Male,21,Chennai,21-08-2023,22-11-2024,1,Fragrance,0.7,5,3.8
CUST1901,Female,44,Pune,11-06-2023,26-10-2024,4,Skincare,0.48,2.9,2.9
CUST1902,Female,34,Chennai,14-05-2023,26-06-2024,3,Makeup,0.05,5.7,2.8
CUST1903,Male,29,Pune,12-08-2023,28-12-2024,1,Skincare,0.69,3.5,2.8
CUST1904,Male,39,Pune,02-06-2023,20-08-2024,3,Haircare,0.29,5.3,2.8
CUST1905,Female,34,Pune,02-02-2023,23-04-2024,4,Skincare,0.2,2.8,4
CUST1906,Female,27,Hyderabad,24-02-2023,25-02-2024,8,Skincare,0.39,5.4,3
CUST1907,Male,18,Bangalore,07-01-2023,03-07-2024,9,Makeup,0.21,2.6,3.1
CUST1908,Male,39,Pune,01-09-2023,18-01-2024,3,Fragrance,0.06,4.1,2.9
CUST1909,Female,43,Pune,06-05-2023,28-08-2024,6,Skincare,0,3.2,4.9
CUST1910,Male,35,Bangalore,12-01-2023,11-04-2024,5,Makeup,0.31,5.7,4.6
CUST1911,Male,31,Mumbai,16-01-2023,07-02-2024,6,Haircare,0.59,3.3,3.1
CUST1912,Male,46,Pune,27-07-2023,19-12-2024,4,Makeup,0.4,6.4,3.3
CUST1913,Female,29,Hyderabad,12-02-2023,14-04-2024,6,Makeup,0.7,6.5,3
CUST1914,Female,53,Chennai,15-05-2023,04-09-2024,7,Fragrance,0.2,3,3.7
CUST1915,Female,52,Chennai,16-08-2023,21-12-2024,9,Skincare,0.2,5.1,2.5
CUST1916,Female,29,Delhi,21-04-2023,21-06-2024,7,Haircare,0.11,2.4,4.2
CUST1917,Female,24,Delhi,09-06-2023,16-07-2024,6,Makeup,0.11,4,3.8
CUST1918,Female,46,Chennai,21-09-2023,02-04-2024,1,Skincare,0.2,5.6,4.7
CUST1919,Female,28,Chennai,13-08-2023,25-01-2024,2,Skincare,0.55,5.3,2.9
CUST1920,Male,50,Hyderabad,05-08-2023,15-02-2024,1,Makeup,0.63,5.1,4.5
CUST1921,Male,23,Bangalore,14-02-2023,15-04-2024,9,Skincare,0.68,3.4,4.5
CUST1922,Male,32,Delhi,02-08-2023,08-12-2024,9,Makeup,0.16,3.9,2.8
CUST1923,Male,49,Bangalore,28-02-2023,19-08-2024,7,Makeup,0.62,2.5,3.5
CUST1924,Male,28,Hyderabad,12-05-2023,14-10-2024,2,Makeup,0.23,5.6,2.9
CUST1925,Male,40,Chennai,14-04-2023,09-09-2024,6,Haircare,0.08,4.5,3.1
CUST1926,Male,43,Pune,14-07-2023,12-11-2024,4,Makeup,0.61,5.5,3.2
CUST1927,Female,51,Bangalore,06-06-2023,23-09-2024,1,Fragrance,0.45,3.2,3.9
CUST1928,Female,51,Chennai,08-04-2023,20-04-2024,1,Skincare,0.12,3.6,3.5
CUST1929,Male,46,Chennai,14-08-2023,15-01-2024,5,Haircare,0.3,3.7,4.9
CUST1930,Male,21,Mumbai,24-07-2023,31-10-2024,2,Skincare,0.2,2.1,2.8
CUST1931,Female,34,Bangalore,20-03-2023,01-08-2024,4,Haircare,0.52,3.7,4.9
CUST1932,Male,52,Pune,04-05-2023,25-05-2024,1,Fragrance,0.32,6,3.1
CUST1933,Male,30,Bangalore,06-08-2023,18-10-2024,4,Haircare,0.69,6.5,4.4
CUST1934,Female,58,Chennai,04-01-2023,03-07-2024,6,Haircare,0.04,4.6,3.3
CUST1935,Male,56,Pune,31-03-2023,09-08-2024,4,Haircare,0.25,4.3,2.9
CUST1936,Female,32,Hyderabad,14-04-2023,06-05-2024,1,Skincare,0.34,2.2,4.6
CUST1937,Male,46,Mumbai,29-04-2023,25-08-2024,7,Makeup,0.35,6.4,3.3
CUST1938,Female,46,Chennai,13-05-2023,21-07-2024,2,Skincare,0.22,2.1,4.1
CUST1939,Female,28,Delhi,06-04-2023,28-06-2024,9,Makeup,0.51,6.7,3.9
CUST1940,Female,49,Delhi,23-05-2023,31-08-2024,3,Skincare,0.61,4.4,3.7
CUST1941,Male,19,Mumbai,15-10-2023,06-01-2024,8,Fragrance,0.66,3.7,3.7
CUST1942,Female,31,Hyderabad,28-01-2023,07-07-2024,8,Fragrance,0.56,6.6,4.3
CUST1943,Male,37,Chennai,05-10-2023,01-11-2024,3,Haircare,0.6,2.1,2.7
CUST1944,Male,39,Bangalore,21-08-2023,03-01-2024,4,Fragrance,0.39,4.9,4.2
CUST1945,Male,28,Mumbai,17-01-2023,17-01-2024,2,Haircare,0.58,4.7,4.7
CUST1946,Male,44,Hyderabad,28-02-2023,11-08-2024,4,Makeup,0.21,3.1,2.6
CUST1947,Female,20,Bangalore,31-03-2023,01-06-2024,9,Fragrance,0.28,4.1,2.9
CUST1948,Female,34,Delhi,18-07-2023,08-08-2024,2,Makeup,0.22,5.3,4.3
CUST1949,Male,45,Delhi,26-01-2023,05-04-2024,3,Skincare,0.33,5.6,3.6
CUST1950,Male,46,Bangalore,25-01-2023,29-05-2024,4,Makeup,0.2,2,3.5
CUST1951,Female,38,Mumbai,24-09-2023,19-02-2024,5,Skincare,0.67,6.7,2.8
CUST1952,Male,33,Delhi,30-06-2023,03-10-2024,1,Makeup,0.22,2.8,3.8
CUST1953,Female,54,Chennai,09-03-2023,18-08-2024,7,Makeup,0.07,3.2,2.8
CUST1954,Male,37,Pune,18-02-2023,07-05-2024,7,Fragrance,0.37,3.3,3.7
CUST1955,Male,23,Bangalore,24-06-2023,28-06-2024,9,Makeup,0.04,2.2,4.4
CUST1956,Female,36,Bangalore,21-02-2023,21-04-2024,4,Fragrance,0.08,2.6,3.1
CUST1957,Male,22,Delhi,12-04-2023,09-08-2024,6,Fragrance,0.15,6.9,3.7
CUST1958,Female,20,Mumbai,04-08-2023,18-09-2024,2,Haircare,0.33,3.6,5
CUST1959,Male,18,Chennai,07-07-2023,31-12-2024,4,Haircare,0.3,2.6,4.2
CUST1960,Male,55,Mumbai,26-02-2023,20-08-2024,2,Skincare,0.56,2.5,4.6
CUST1961,Male,32,Hyderabad,16-02-2023,29-06-2024,5,Makeup,0.52,5.6,3.5
CUST1962,Female,51,Hyderabad,08-06-2023,02-08-2024,7,Skincare,0.3,6.3,4.4
CUST1963,Male,52,Pune,23-06-2023,10-10-2024,1,Makeup,0.23,3.3,2.6
CUST1964,Male,42,Delhi,30-08-2023,03-03-2024,7,Haircare,0.22,2.1,2.8
CUST1965,Male,41,Delhi,09-10-2023,13-03-2024,6,Haircare,0.54,3.1,3
CUST1966,Male,29,Delhi,29-08-2023,14-03-2024,6,Makeup,0.04,2.3,3.5
CUST1967,Female,35,Pune,05-01-2023,18-04-2024,8,Makeup,0.01,2.5,4.6
CUST1968,Female,32,Hyderabad,25-03-2023,09-06-2024,8,Haircare,0.56,4.2,3.4
CUST1969,Male,33,Mumbai,05-09-2023,28-01-2024,6,Haircare,0.33,3.1,4.1
CUST1970,Female,44,Pune,23-02-2023,24-02-2024,3,Skincare,0.09,4.6,4.3
CUST1971,Male,25,Pune,10-06-2023,17-06-2024,5,Haircare,0.16,3.3,4
CUST1972,Male,42,Mumbai,14-08-2023,27-10-2024,2,Makeup,0.65,6.7,3.4
CUST1973,Male,34,Delhi,15-01-2023,15-07-2024,5,Skincare,0.6,6.5,3.9
CUST1974,Female,46,Chennai,12-08-2023,14-12-2024,9,Makeup,0.5,4.8,3.4
CUST1975,Female,25,Mumbai,02-03-2023,08-04-2024,1,Fragrance,0.34,3.8,2.7
CUST1976,Female,32,Hyderabad,02-05-2023,24-10-2024,5,Skincare,0.36,3.9,5
CUST1977,Female,44,Bangalore,04-10-2023,30-10-2024,6,Makeup,0.68,4.1,2.8
CUST1978,Female,24,Bangalore,15-02-2023,06-03-2024,7,Haircare,0.68,5.6,2.7
CUST1979,Female,20,Pune,21-10-2023,08-03-2024,9,Fragrance,0.15,4.3,4.7
CUST1980,Female,46,Bangalore,03-03-2023,14-04-2024,6,Makeup,0.57,6.3,3.3
CUST1981,Female,41,Chennai,27-03-2023,01-10-2024,5,Skincare,0.14,6.7,4.1
CUST1982,Female,20,Delhi,29-07-2023,28-08-2024,7,Makeup,0.15,3.7,3.3
CUST1983,Male,37,Hyderabad,19-03-2023,17-06-2024,1,Fragrance,0.47,4.8,3.5
CUST1984,Female,32,Chennai,21-07-2023,19-09-2024,5,Skincare,0.28,2.5,3.2
CUST1985,Female,42,Hyderabad,11-08-2023,21-02-2024,2,Fragrance,0.65,3,3.4
CUST1986,Female,47,Hyderabad,10-08-2023,26-11-2024,4,Makeup,0.06,4.1,3.5
CUST1987,Female,31,Delhi,03-01-2023,03-04-2024,7,Haircare,0.36,3,4.3
CUST1988,Female,24,Pune,06-01-2023,17-06-2024,5,Haircare,0.64,6.4,3.8
CUST1989,Female,34,Bangalore,03-04-2023,06-07-2024,6,Makeup,0.63,2.8,4.9
CUST1990,Female,37,Delhi,08-01-2023,30-05-2024,2,Makeup,0.11,4.3,2.6
CUST1991,Female,53,Chennai,23-08-2023,13-01-2024,3,Makeup,0.26,5,3.8
CUST1992,Female,26,Pune,18-04-2023,30-04-2024,7,Skincare,0.43,5.5,4
CUST1993,Female,55,Chennai,10-06-2023,30-09-2024,2,Fragrance,0.11,3.9,4.8
CUST1994,Female,39,Pune,28-07-2023,31-08-2024,6,Fragrance,0.68,6.3,2.6
CUST1995,Male,19,Chennai,28-08-2023,01-03-2024,5,Fragrance,0.64,4.8,3.9
CUST1996,Male,41,Delhi,19-02-2023,17-07-2024,1,Makeup,0.12,4.2,4.6
CUST1997,Female,25,Pune,11-01-2023,11-07-2024,4,Fragrance,0.08,2.3,3.1
CUST1998,Female,28,Pune,05-06-2023,09-11-2024,2,Makeup,0.06,4.3,4.7
CUST1999,Male,30,Hyderabad,11-03-2023,27-04-2024,4,Skincare,0.64,6.1,2.5
