Customer_Id,Gender,Age,City,First_Purchase_Date,Last_Purchase_Date,Total_Orders,Preferred_Category,Discount_Used_PCT,Delivery_Days,Ratings,Rule_Based_Revenue,Days_From_Last_Purchase  ,Churn,Customer_Risk,Flag_Age,Flag_Delivery,Flag_Low_Rating,Flag_Order,Flag_Discount,Toatal_Customers,Churn_Rate,Retention_Rate,Avg_Delivery_Days,Avg_Ratings,High_Risk_Customers,Low_Risk_Customers,Average_Order_Value,Customer_LifeTime_Value,CLV_Segments
CUST1407,Female,39,Bangalore,29-07-2023,14-08-2024,9,Haircare,0.24,3.3,2.5,3150,140,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1408,Female,28,Delhi,02-03-2023,06-05-2024,4,Makeup,0.01,6.5,4.1,1800,240,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1409,Female,40,Hyderabad,25-09-2023,30-09-2024,1,Haircare,0.28,3.6,3.5,350,93,YES,LOW RISK,OK,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1410,Male,18,Pune,19-09-2023,15-11-2024,8,Skincare,0.38,4.8,4.6,3600,47,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1411,Female,54,Delhi,06-08-2023,13-10-2024,7,Haircare,0.43,2.3,3.1,2450,80,NO,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1412,Female,38,Delhi,10-10-2023,13-03-2024,5,Makeup,0.46,2.2,5,2250,294,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1413,Male,43,Mumbai,16-05-2023,16-07-2024,5,Skincare,0.59,5.6,4,1750,169,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,350,1750,Medium CLV
CUST1414,Male,53,Chennai,03-04-2023,18-09-2024,7,Haircare,0.15,4.2,4.5,3150,105,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1415,Male,40,Hyderabad,19-04-2023,01-11-2024,5,Fragrance,0.08,3.3,2.7,1750,61,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1416,Male,18,Delhi,29-08-2023,18-11-2024,8,Makeup,0.6,3,3,2800,44,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1417,Female,57,Mumbai,22-05-2023,06-11-2024,6,Skincare,0.11,5.3,4.4,2700,56,NO,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1418,Female,32,Pune,18-10-2023,11-04-2024,5,Haircare,0.68,2,2.6,1750,265,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,1750,Medium CLV
CUST1419,Female,38,Bangalore,25-08-2023,17-02-2024,9,Fragrance,0.59,6,4.5,4050,319,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,450,4050,High CLV
CUST1420,Female,26,Hyderabad,26-06-2023,04-09-2024,2,Makeup,0.35,2.4,2.5,700,119,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1421,Female,26,Delhi,21-05-2023,28-09-2024,1,Fragrance,0.69,3,4.1,450,95,YES,LOW RISK,OK,OK,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1422,Female,27,Chennai,08-07-2023,17-07-2024,8,Haircare,0.07,3.9,3.4,2800,168,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1423,Male,43,Mumbai,18-02-2023,26-05-2024,3,Haircare,0.21,4.4,4,1050,220,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1424,Female,58,Delhi,09-07-2023,05-10-2024,7,Skincare,0.45,3.8,4.2,3150,88,NO,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1425,Male,52,Chennai,16-05-2023,19-06-2024,8,Fragrance,0.25,3.6,3.4,2800,196,YES,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1426,Male,42,Delhi,12-02-2023,13-02-2024,6,Skincare,0.65,6.8,2.8,2100,323,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1427,Female,43,Hyderabad,31-03-2023,01-08-2024,9,Makeup,0.05,5.2,2.7,3150,153,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1428,Male,28,Hyderabad,22-10-2023,14-11-2024,7,Skincare,0.38,2.1,4,2450,48,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1429,Female,55,Hyderabad,02-09-2023,14-11-2024,5,Makeup,0.41,4.2,3.8,1750,48,NO,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1430,Male,19,Pune,11-07-2023,23-12-2024,8,Haircare,0.46,6.4,4.4,3600,9,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1431,Female,24,Pune,16-04-2023,07-05-2024,2,Haircare,0.18,3.5,3.8,700,239,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,700,Low CLV
CUST1432,Male,35,Mumbai,21-08-2023,21-01-2024,7,Fragrance,0.26,2.5,3.6,2450,346,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1433,Female,44,Hyderabad,22-09-2023,10-03-2024,4,Makeup,0.59,5.8,3.5,1400,297,YES,LOW RISK,OK,FLAG,OK,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1434,Female,51,Chennai,06-02-2023,07-08-2024,9,Haircare,0.14,5,2.6,3150,147,YES,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1435,Female,44,Delhi,10-02-2023,20-03-2024,1,Fragrance,0.58,4.9,3.3,350,287,YES,LOW RISK,OK,OK,FLAG,FLAG,FLAG,,,,,,,,350,350,Low CLV
CUST1436,Female,34,Bangalore,17-01-2023,22-06-2024,7,Fragrance,0.39,2.3,4.9,3150,193,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1437,Female,41,Chennai,04-10-2023,23-10-2024,6,Skincare,0.53,2.7,4.7,2700,70,NO,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,2700,Medium CLV
CUST1438,Male,42,Pune,28-02-2023,09-04-2024,8,Fragrance,0.5,5.1,3.3,2800,267,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1439,Male,24,Pune,02-07-2023,30-12-2024,5,Haircare,0.15,3,4,1750,2,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1440,Male,23,Chennai,10-02-2023,07-07-2024,1,Skincare,0.4,4.5,4.6,450,178,YES,LOW RISK,OK,OK,OK,FLAG,OK,,,,,,,,450,450,Low CLV
CUST1441,Female,41,Pune,08-02-2023,26-05-2024,1,Makeup,0.61,4.7,3.6,350,220,YES,LOW RISK,OK,OK,OK,FLAG,FLAG,,,,,,,,350,350,Low CLV
CUST1442,Male,50,Hyderabad,11-07-2023,04-12-2024,9,Makeup,0.3,3.4,2.5,3150,28,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1443,Female,46,Mumbai,24-09-2023,16-12-2024,6,Haircare,0.68,6.7,2.7,2100,16,NO,HIGH RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1444,Female,39,Delhi,27-05-2023,14-09-2024,5,Haircare,0.32,6.2,3.8,1750,109,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1445,Male,43,Mumbai,07-05-2023,11-07-2024,1,Skincare,0.1,5.6,4.9,450,174,YES,LOW RISK,OK,FLAG,OK,FLAG,OK,,,,,,,,450,450,Low CLV
CUST1446,Male,45,Delhi,15-02-2023,22-07-2024,6,Skincare,0.27,2.4,4.2,2700,163,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1447,Female,38,Delhi,14-02-2023,07-04-2024,6,Haircare,0.67,2.5,2.7,2100,269,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1448,Male,24,Mumbai,01-01-2023,03-02-2024,3,Haircare,0.22,4.5,3,1050,333,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1449,Female,34,Chennai,17-06-2023,13-11-2024,8,Makeup,0.61,2.8,4.4,3600,49,NO,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,3600,High CLV
CUST1450,Female,37,Delhi,18-04-2023,23-06-2024,1,Makeup,0.62,6.9,4.6,450,192,YES,LOW RISK,OK,FLAG,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1451,Female,58,Mumbai,19-01-2023,01-06-2024,1,Makeup,0.25,2.8,4,350,214,YES,LOW RISK,FLAG,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1452,Female,37,Delhi,13-03-2023,08-04-2024,6,Haircare,0.06,4.4,4.1,2700,268,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1453,Female,39,Bangalore,19-04-2023,28-04-2024,1,Fragrance,0.51,3.8,2.6,350,248,YES,LOW RISK,OK,OK,FLAG,FLAG,FLAG,,,,,,,,350,350,Low CLV
CUST1454,Male,45,Chennai,25-09-2023,06-12-2024,6,Haircare,0.22,5.2,4.6,2700,26,NO,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1455,Male,57,Hyderabad,28-08-2023,01-12-2024,1,Haircare,0.55,2.6,4.5,450,31,NO,LOW RISK,FLAG,OK,OK,FLAG,FLAG,,,,,,,,450,450,Low CLV
CUST1456,Female,24,Delhi,31-03-2023,17-05-2024,6,Makeup,0.31,4.2,3.1,2100,229,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1457,Female,18,Bangalore,13-04-2023,21-06-2024,3,Haircare,0.34,3.4,4.3,1350,194,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1458,Male,49,Hyderabad,07-09-2023,11-03-2024,8,Skincare,0.54,6.4,3,2800,296,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1459,Male,30,Hyderabad,08-01-2023,17-04-2024,6,Haircare,0.27,2.2,2.6,2100,259,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1460,Female,47,Delhi,02-06-2023,30-07-2024,1,Haircare,0.31,6.6,3,350,155,YES,LOW RISK,OK,FLAG,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1461,Male,40,Mumbai,23-06-2023,24-06-2024,5,Haircare,0.26,6.2,2.9,1750,191,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1462,Female,36,Delhi,07-06-2023,10-11-2024,8,Haircare,0.26,3.5,3.3,2800,52,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1463,Male,49,Bangalore,03-08-2023,14-02-2024,3,Fragrance,0.37,5.9,3.5,1050,322,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1464,Female,47,Hyderabad,26-06-2023,29-08-2024,6,Haircare,0.57,2.2,3.8,2100,125,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1465,Male,46,Delhi,24-06-2023,14-09-2024,5,Skincare,0.25,6.8,3.7,1750,109,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1466,Female,46,Mumbai,26-05-2023,26-10-2024,6,Skincare,0.37,4.6,3.2,2100,67,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1467,Male,47,Delhi,10-06-2023,19-06-2024,1,Haircare,0.47,3.5,2.6,350,196,YES,LOW RISK,OK,OK,FLAG,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1468,Male,33,Chennai,07-05-2023,28-06-2024,7,Makeup,0.19,3.8,4,2450,187,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1469,Female,57,Mumbai,23-03-2023,09-06-2024,9,Fragrance,0.19,2.3,3.5,3150,206,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1470,Male,36,Bangalore,27-05-2023,24-07-2024,2,Haircare,0.65,6.9,3.2,700,161,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1471,Female,35,Hyderabad,27-08-2023,23-01-2024,5,Haircare,0.51,2.2,4.7,2250,344,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,2250,Medium CLV
CUST1472,Male,18,Delhi,25-03-2023,19-09-2024,4,Haircare,0.4,5.3,4.4,1800,104,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1473,Female,31,Mumbai,23-04-2023,09-06-2024,6,Makeup,0.45,4.2,4.6,2700,206,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1474,Male,19,Chennai,13-08-2023,08-01-2024,6,Makeup,0.02,6.7,3.7,2100,359,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1475,Female,45,Mumbai,31-08-2023,31-12-2024,2,Makeup,0.43,3.2,2.8,700,1,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,700,Low CLV
CUST1476,Male,47,Pune,23-05-2023,13-06-2024,2,Fragrance,0.36,4.7,4.2,900,202,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,900,Low CLV
CUST1477,Female,55,Chennai,10-02-2023,20-05-2024,4,Skincare,0.38,4.4,3,1400,226,YES,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1478,Male,21,Bangalore,15-09-2023,21-12-2024,1,Fragrance,0.25,5.5,3.6,350,11,NO,LOW RISK,OK,FLAG,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1479,Female,18,Hyderabad,12-10-2023,17-03-2024,9,Makeup,0.06,2.3,2.7,3150,290,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1480,Female,25,Bangalore,15-04-2023,09-05-2024,7,Skincare,0.14,3,4.6,3150,237,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1481,Female,46,Delhi,21-07-2023,17-08-2024,7,Skincare,0.67,3.1,2.8,2450,137,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2450,Medium CLV
CUST1482,Male,56,Mumbai,23-09-2023,02-04-2024,3,Makeup,0.29,5.7,4.8,1350,274,YES,LOW RISK,FLAG,FLAG,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1483,Female,20,Pune,29-07-2023,18-11-2024,3,Makeup,0.33,2.9,4.7,1350,44,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1484,Male,49,Chennai,20-02-2023,05-04-2024,1,Fragrance,0.04,4.9,3.7,350,271,YES,LOW RISK,OK,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1485,Female,27,Chennai,28-04-2023,04-07-2024,3,Makeup,0.03,3.1,4.4,1350,181,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1486,Male,27,Mumbai,20-07-2023,26-07-2024,3,Skincare,0.5,6.3,4,1050,159,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1487,Female,36,Pune,08-02-2023,28-03-2024,4,Haircare,0.38,6.7,4.5,1800,279,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1488,Male,51,Mumbai,28-01-2023,13-06-2024,4,Makeup,0.36,4.6,3.6,1400,202,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1400,Low CLV
CUST1489,Male,50,Delhi,16-09-2023,26-02-2024,3,Makeup,0.17,3.8,4.5,1350,310,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1490,Female,40,Bangalore,25-03-2023,15-06-2024,8,Fragrance,0.52,3.2,3.7,2800,200,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1491,Male,45,Chennai,04-06-2023,10-10-2024,8,Fragrance,0.12,2.2,4.9,3600,83,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1492,Male,49,Delhi,27-04-2023,11-09-2024,1,Makeup,0.13,3.3,3.7,350,112,YES,LOW RISK,OK,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1493,Female,24,Bangalore,02-01-2023,14-06-2024,7,Skincare,0.32,5.3,3.7,2450,201,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1494,Male,46,Delhi,03-04-2023,14-06-2024,2,Skincare,0.2,4.7,4.5,900,201,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,900,Low CLV
CUST1495,Male,25,Pune,15-06-2023,30-07-2024,1,Haircare,0.17,6.7,4.6,450,155,YES,LOW RISK,OK,FLAG,OK,FLAG,OK,,,,,,,,450,450,Low CLV
CUST1496,Male,18,Chennai,23-10-2023,05-02-2024,3,Makeup,0.45,4,3.9,1050,331,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1050,Low CLV
CUST1497,Female,20,Mumbai,15-09-2023,21-02-2024,4,Fragrance,0.46,5.5,2.9,1400,315,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1498,Male,41,Mumbai,22-03-2023,22-04-2024,6,Skincare,0.58,4.4,3.7,2100,254,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1499,Female,40,Bangalore,25-09-2023,30-09-2024,5,Haircare,0.29,4.6,4.9,2250,93,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1500,Male,25,Hyderabad,23-08-2023,14-02-2024,4,Makeup,0.05,3.3,4.4,1800,322,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1501,Male,54,Pune,01-08-2023,13-01-2024,8,Skincare,0.19,4.3,4.5,3600,354,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1502,Male,20,Bangalore,03-03-2023,25-07-2024,4,Makeup,0.69,4.4,2.6,1400,160,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1503,Female,50,Hyderabad,18-02-2023,02-05-2024,2,Makeup,0.42,5.5,3.7,700,244,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,700,Low CLV
CUST1504,Male,45,Delhi,07-05-2023,28-08-2024,3,Skincare,0.5,6.7,4.1,1350,126,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,1350,Low CLV
CUST1505,Male,25,Pune,11-08-2023,06-09-2024,6,Skincare,0.01,3.6,4.6,2700,117,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1506,Female,51,Delhi,06-10-2023,28-11-2024,8,Skincare,0.36,2.2,2.6,2800,34,NO,LOW RISK,FLAG,OK,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1507,Male,52,Chennai,21-10-2023,15-04-2024,8,Makeup,0.03,4.5,4.6,3600,261,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1508,Female,49,Pune,11-10-2023,21-03-2024,9,Makeup,0.4,4.7,3.9,3150,286,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1509,Female,41,Hyderabad,04-10-2023,27-12-2024,7,Haircare,0.64,2.8,3,2450,5,NO,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2450,Medium CLV
CUST1510,Male,31,Chennai,17-04-2023,21-08-2024,2,Fragrance,0.68,5.8,3.3,700,133,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1511,Female,49,Mumbai,26-05-2023,25-10-2024,8,Makeup,0.38,6.9,3.2,2800,68,NO,HIGH RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2800,Medium CLV
CUST1512,Male,33,Hyderabad,09-04-2023,11-09-2024,7,Fragrance,0.32,6.7,3.8,2450,112,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1513,Female,21,Bangalore,14-03-2023,02-07-2024,8,Skincare,0.66,3,2.6,2800,183,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1514,Female,54,Mumbai,02-05-2023,16-05-2024,3,Makeup,0.47,6.4,2.9,1050,230,YES,LOW RISK,FLAG,FLAG,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1515,Male,38,Mumbai,30-01-2023,10-06-2024,7,Haircare,0.05,5.5,4.5,3150,205,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,3150,Medium CLV
CUST1516,Female,31,Bangalore,07-07-2023,07-10-2024,9,Haircare,0.33,4.3,2.8,3150,86,NO,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,3150,Medium CLV
CUST1517,Female,48,Pune,15-10-2023,14-02-2024,3,Fragrance,0.17,4.7,3.1,1050,322,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1518,Female,35,Mumbai,14-07-2023,24-09-2024,6,Skincare,0.33,6.2,3.6,2100,99,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,2100,Medium CLV
CUST1519,Female,24,Hyderabad,05-06-2023,06-11-2024,2,Fragrance,0.32,4.4,3.8,700,56,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,700,Low CLV
CUST1520,Female,27,Chennai,21-06-2023,21-11-2024,2,Skincare,0.41,3.9,4.4,900,41,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,900,Low CLV
CUST1521,Male,24,Mumbai,10-02-2023,06-07-2024,5,Haircare,0.25,4.5,3.6,1750,179,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1522,Female,50,Hyderabad,04-03-2023,03-06-2024,5,Fragrance,0.11,4.9,4.5,2250,212,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,2250,Medium CLV
CUST1523,Male,40,Delhi,23-01-2023,08-02-2024,7,Haircare,0.35,2.9,4,2450,328,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1524,Female,38,Hyderabad,16-03-2023,27-04-2024,2,Haircare,0.58,6.5,2.8,700,249,YES,LOW RISK,OK,FLAG,FLAG,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1525,Male,36,Chennai,17-02-2023,17-06-2024,7,Skincare,0.46,5.4,2.9,2450,198,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1526,Male,36,Hyderabad,09-06-2023,19-07-2024,5,Fragrance,0.24,5.2,3.6,1750,166,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1527,Female,53,Bangalore,28-04-2023,14-10-2024,6,Fragrance,0.65,2.5,3.5,2100,79,NO,LOW RISK,FLAG,OK,OK,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1528,Female,46,Chennai,10-04-2023,04-10-2024,8,Haircare,0.64,5,4.4,3600,89,NO,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,450,3600,High CLV
CUST1529,Female,35,Pune,16-06-2023,30-11-2024,4,Haircare,0.15,2.6,4,1400,32,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,1400,Low CLV
CUST1530,Male,19,Delhi,17-10-2023,24-11-2024,7,Skincare,0.03,2.4,3.5,2450,38,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,350,2450,Medium CLV
CUST1531,Female,18,Bangalore,05-06-2023,25-09-2024,6,Makeup,0.52,4.6,2.9,2100,98,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,2100,Medium CLV
CUST1532,Male,22,Pune,07-01-2023,06-06-2024,2,Makeup,0.58,4,3.1,700,209,YES,LOW RISK,OK,OK,FLAG,OK,FLAG,,,,,,,,350,700,Low CLV
CUST1533,Male,37,Hyderabad,15-07-2023,02-11-2024,8,Haircare,0.68,4.9,3.9,2800,60,NO,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,2800,Medium CLV
CUST1534,Male,28,Chennai,25-02-2023,23-08-2024,9,Makeup,0.62,2.4,3.6,3150,131,YES,LOW RISK,OK,OK,OK,OK,FLAG,,,,,,,,350,3150,Medium CLV
CUST1535,Female,59,Delhi,12-07-2023,27-08-2024,5,Makeup,0.42,4.2,3.8,1750,127,YES,LOW RISK,FLAG,OK,OK,OK,OK,,,,,,,,350,1750,Medium CLV
CUST1536,Female,19,Bangalore,16-02-2023,19-04-2024,4,Makeup,0.37,2.9,2.9,1400,257,YES,LOW RISK,OK,OK,FLAG,OK,OK,,,,,,,,350,1400,Low CLV
CUST1537,Male,20,Pune,28-05-2023,14-09-2024,6,Makeup,0.02,6.9,4.2,2700,109,YES,LOW RISK,OK,FLAG,OK,OK,OK,,,,,,,,450,2700,Medium CLV
CUST1538,Male,40,Pune,02-10-2023,09-12-2024,8,Haircare,0.17,4.8,4.6,3600,23,NO,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,3600,High CLV
CUST1539,Female,29,Delhi,06-06-2023,18-07-2024,3,Makeup,0.32,5.4,3.1,1050,167,YES,LOW RISK,OK,FLAG,FLAG,OK,OK,,,,,,,,350,1050,Low CLV
CUST1540,Male,37,Hyderabad,21-07-2023,12-01-2024,1,Makeup,0.44,3.6,3.7,350,355,YES,LOW RISK,OK,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
CUST1541,Female,22,Delhi,06-05-2023,08-06-2024,4,Skincare,0.39,2.5,4.9,1800,207,YES,LOW RISK,OK,OK,OK,OK,OK,,,,,,,,450,1800,Medium CLV
CUST1542,Male,54,Pune,21-10-2023,29-11-2024,4,Haircare,0.52,6.9,3.3,1400,33,NO,HIGH RISK,FLAG,FLAG,FLAG,OK,FLAG,,,,,,,,350,1400,Low CLV
CUST1543,Female,55,Mumbai,05-03-2023,04-05-2024,1,Fragrance,0.2,3.4,4,350,242,YES,LOW RISK,FLAG,OK,OK,FLAG,OK,,,,,,,,350,350,Low CLV
